Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Cluster_KMeans,Cluster_Agglomerative,Cluster_DBSCAN,PCA1,PCA2
S4098,Sara,Smith,student3098@university.com,Male,21,Engineering,60.2,61.22,94.91,67.58,86.12,3.8,89.3,78.6395,C,23.0,Yes,No,PhD,High,4,5.6,1,1,-1,1.4200929168123366,0.2531573651524532
S4099,Omar,Johnson,student3099@university.com,Female,21,Engineering,56.03,43.82,42.98,86.18,83.29,89.0,62.38,61.738,D,18.0,No,Yes,PhD,Medium,10,6.6,2,3,-1,-1.8436748810574022,-2.378820517504223
S4100,John,Brown,student3100@university.com,Female,18,Business,75.55,57.76,88.66,88.87,53.67,79.7,88.1,79.94149999999999,C,15.8,Yes,Yes,PhD,High,3,8.1,1,1,-1,1.6591613388241169,-0.3860887102637924
S4101,Ahmed,Brown,student3101@university.com,Male,23,CS,53.96,59.3,43.92,75.06,83.0,82.89999999999999,82.45,68.314,D,27.9,Yes,No,High School,Low,6,8.1,3,2,-1,-0.62783677103309,-1.1226979734330547
S4102,Omar,Smith,student3102@university.com,Male,21,Engineering,79.37,71.39,47.61,89.16,96.53,44.0,81.98,72.432,C,21.1,Yes,Yes,,Low,1,6.9,3,1,-1,0.17750776328262288,-0.8062359148718602
S4103,Emma,Jones,student3103@university.com,Female,23,Engineering,51.57,79.67,47.16,65.85,53.73,75.3,94.65,71.151,C,13.9,No,No,High School,Medium,1,5.9,3,2,-1,-0.1273436429228013,-0.3011746784217201
S4104,Emma,Johnson,student3104@university.com,Male,24,Engineering,55.34,84.94,99.65,75.81,70.78,58.1,61.67,77.509,C,16.6,No,Yes,High School,Medium,7,6.8,0,0,-1,1.1449663690607477,0.48316580026184347
S4105,Ahmed,Smith,student3105@university.com,Male,24,Engineering,77.5,54.75,50.81,84.33,86.47,37.5,68.42,64.6125,D,12.0,No,No,,High,8,8.2,2,3,-1,-1.3053576121611323,-1.3911594195160488
S4106,Emma,Jones,student3106@university.com,Male,19,CS,79.57,59.31,93.81,58.4,83.39,84.3,54.15,69.90799999999999,D,29.0,Yes,No,PhD,High,4,5.1,0,0,-1,-0.37776206335132134,0.5453084732650936
S4107,Maria,Johnson,student3107@university.com,Female,22,Engineering,51.45,58.5,99.46,63.68,61.33,99.9,86.31,80.21300000000001,B,22.5,No,No,Master's,Medium,7,4.6,1,1,-1,1.6796328356591481,-0.22856144136108544
S4108,Ali,Brown,student3108@university.com,Female,23,Business,78.67,61.76,63.03,82.6,58.15,89.9,92.19,75.37849999999999,C,14.8,Yes,Yes,PhD,High,2,6.9,3,1,-1,0.7329785996161448,-0.6997145771634858
S4109,Sara,Johnson,student3109@university.com,Male,24,Business,91.93,99.98,77.86,82.77,89.21,77.6,70.29,80.7655,B,9.6,Yes,Yes,PhD,High,9,6.9,1,1,-1,1.7103664337457403,0.1255251525091644
S4110,Ali,Davis,student3110@university.com,Male,22,CS,86.12,86.68,86.75,74.67,97.81,74.80000000000001,67.84,79.763,C,9.4,No,No,High School,Low,9,5.5,1,1,-1,1.5454051244735711,-0.37592798713972764
S4111,Omar,Williams,student3111@university.com,Male,21,Mathematics,56.56,98.5,63.56,89.78,88.38,65.0,82.93,81.099,B,16.9,Yes,No,Bachelor's,Medium,7,6.2,1,1,-1,1.8369686413582196,-0.4245792142492939
S4112,Sara,Johnson,student3112@university.com,Female,22,Engineering,79.62,81.59,49.71,74.1,98.16,85.39999999999999,53.78,66.001,D,16.7,No,Yes,PhD,High,5,4.4,2,0,-1,-1.1462320899706366,-0.7143339235262135
S4113,Liam,Williams,student3113@university.com,Male,22,Engineering,83.61,64.38,66.03,94.07,80.25,49.3,64.69,70.17199999999998,C,15.4,No,Yes,,Medium,7,4.7,0,0,-1,-0.24064650701364604,-0.6716065953612267
S4114,Sara,Johnson,student3114@university.com,Male,21,Business,51.86,63.38,86.31,86.8,96.45,18.2,68.31,75.1525,C,26.3,No,No,,Medium,7,8.1,0,0,-1,0.7785339842533079,-0.4291517421962007
S4115,Ali,Williams,student3115@university.com,Female,23,CS,92.77,69.31,86.85,65.73,84.52,76.8,75.93,77.03949999999999,C,29.5,No,Yes,,Low,3,6.3,1,1,-1,0.9886198316582326,0.8614239394414741
S4116,Ahmed,Davis,student3116@university.com,Male,21,Mathematics,95.31,65.01,53.83,69.76,95.44,92.0,73.83,69.966,D,13.9,No,Yes,High School,Medium,7,4.5,3,2,-1,-0.365821537340335,-1.11198709170393
S4117,Sara,Brown,student3117@university.com,Female,19,Business,92.52,89.7,50.5,83.38,58.08,34.1,60.43,64.22899999999998,D,12.4,No,No,Master's,Medium,3,8.8,2,0,-1,-1.498538978174114,0.9942373516005255
S4118,Liam,Jones,student3118@university.com,Female,20,Mathematics,91.23,67.9,95.23,94.72,90.78,78.3,77.04,84.3055,B,24.3,No,Yes,Master's,Medium,3,5.0,1,1,-1,2.485915208185771,-0.18952637066365088
S4119,Liam,Williams,student3119@university.com,Female,18,CS,87.25,57.74,42.64,58.94,59.84,27.4,96.29,64.40299999999999,D,16.2,Yes,No,Master's,Medium,7,5.6,3,3,-1,-1.438233420296497,0.22284327305316307
S4120,Liam,Davis,student3120@university.com,Male,21,CS,81.67,86.49,84.08,75.73,51.37,94.3,51.35,70.61,C,10.4,Yes,No,PhD,Medium,7,8.9,0,1,-1,-0.2671394531842997,0.7127277863320711
S4121,Ali,Williams,student3121@university.com,Male,21,CS,83.93,91.27,42.79,55.94,75.88,68.3,84.02,68.988,D,9.5,Yes,Yes,PhD,Low,6,4.9,3,0,-1,-0.6249566091809375,0.13904637733536138
S4122,Sara,Brown,student3122@university.com,Female,22,Business,90.32,65.23,90.27,63.97,65.91,56.900000000000006,81.24,75.7555,C,12.0,Yes,No,Bachelor's,Medium,7,8.8,1,0,-1,0.7739750723296747,0.38257598055761205
S4123,John,Williams,student3123@university.com,Male,19,CS,83.12,80.07,94.32,84.3,52.18,78.0,96.22,86.21950000000001,B,5.0,Yes,Yes,Bachelor's,Low,10,7.6,1,1,-1,2.8291787377314304,0.029531953580820974
S4124,Ahmed,Davis,student3124@university.com,Female,24,Business,66.39,43.53,57.85,53.89,99.02,81.30000000000001,82.27,67.7235,D,28.5,Yes,Yes,Bachelor's,Low,10,6.1,3,3,-1,-0.7577459000999592,-1.2083998804686822
S4125,Maria,Davis,student3125@university.com,Male,24,Business,68.8,71.77,44.44,83.12,83.32,89.2,81.24,71.5075,C,15.8,No,Yes,High School,Medium,5,7.0,3,2,-1,-0.023524336148094467,-1.3578235058918828
S4126,Sara,Smith,student3126@university.com,Female,22,Engineering,94.85,42.7,68.84,95.04,95.09,90.1,88.49,78.432,C,7.1,No,Yes,Master's,Low,9,6.5,1,1,-1,1.4070409333907938,-2.653567591819023
S4127,Liam,Brown,student3127@university.com,Female,23,Business,50.86,41.75,57.91,98.47,99.95,5.300000000000001,63.39,64.7875,D,9.1,No,Yes,PhD,High,1,8.0,2,3,-1,-1.1429614789783058,-2.7256078413579043
S4128,John,Smith,student3128@university.com,Male,21,Business,84.94,76.78,65.03,60.83,69.6,12.3,79.79,68.411,D,13.1,Yes,No,Bachelor's,Low,5,4.3,2,3,-1,-0.6694382840830392,0.8613267980821913
S4129,Maria,Brown,student3129@university.com,Male,21,Engineering,97.74,58.2,79.9,87.44,62.74,82.6,75.97,75.016,C,18.8,No,Yes,High School,Medium,3,8.1,0,0,-1,0.6576785779351145,-0.03077385996662214
S4130,Maria,Williams,student3130@university.com,Male,22,Mathematics,85.31,84.55,52.59,96.32,59.19,94.6,71.92,72.503,C,22.6,No,No,Bachelor's,High,8,8.9,3,1,-1,0.12245514718626928,0.3245243762562132
S4131,Omar,Davis,student3131@university.com,Male,21,Engineering,99.7,93.76,61.42,54.57,75.76,30.8,53.97,62.9115,D,12.7,Yes,No,PhD,Low,7,6.1,2,0,-1,-1.8234072459142319,1.5758322336642827
S4132,Sara,Smith,student3132@university.com,Female,23,Engineering,84.38,48.36,86.95,70.7,80.3,0.8999999999999999,64.63,67.0605,D,28.9,Yes,No,Bachelor's,Medium,1,5.0,0,0,-1,-0.8510029262375203,0.8477059418242171
S4133,Ali,Williams,student3133@university.com,Female,20,CS,51.72,83.47,78.63,95.97,73.62,32.3,64.0,74.7505,C,24.0,No,No,High School,High,9,4.5,0,0,-1,0.6557908479599135,0.3390296129537209
S4134,Sara,Davis,student3134@university.com,Male,18,CS,91.35,70.87,59.58,60.14,69.36,38.3,86.21,69.2605,D,25.6,No,Yes,High School,Medium,5,5.7,3,3,-1,-0.5334849938455705,1.1857177766575455
S4135,John,Brown,student3135@university.com,Male,18,Engineering,64.23,46.73,79.86,96.69,58.41,76.10000000000001,96.03,79.93299999999999,C,13.1,Yes,No,Bachelor's,Medium,1,4.7,1,1,-1,1.721844938094503,-1.5501643343490183
S4136,Maria,Davis,student3136@university.com,Female,18,CS,72.3,79.1,85.92,76.36,72.09,4.8,61.54,70.71000000000001,C,14.5,No,Yes,PhD,Medium,1,5.1,0,0,-1,-0.16578003298049665,0.8493623457060118
S4137,Sara,Williams,student3137@university.com,Male,20,Engineering,65.6,76.57,75.55,54.99,54.26,21.3,53.73,61.2315,D,18.5,No,No,High School,High,8,7.3,2,3,-1,-2.0711434012617116,1.526891446713507
S4138,Ali,Smith,student3138@university.com,Male,21,CS,63.43,70.94,54.37,72.49,93.25,89.39999999999999,100.0,78.902,C,16.3,Yes,No,Master's,High,3,6.1,3,2,-1,1.4138220703694537,-1.526226581968846
S4139,Omar,Smith,student3139@university.com,Male,22,Business,71.57,95.59,40.01,66.31,52.35,15.5,84.56,65.6655,D,11.5,Yes,Yes,High School,High,9,8.5,3,2,-1,-1.2325919879272502,1.1278718483936672
S4140,Sara,Davis,student3140@university.com,Male,24,CS,68.94,71.26,88.17,64.11,69.03,75.9,94.32,81.342,B,29.9,Yes,Yes,,Medium,8,6.3,1,1,-1,1.8476684472638973,0.8448524361758986
S4141,Ahmed,Williams,student3141@university.com,Female,19,CS,81.67,99.43,89.36,77.07,55.01,36.1,57.19,73.27799999999999,C,26.2,Yes,Yes,Bachelor's,High,6,4.8,0,0,-1,0.23592381310116084,2.6252513236808004
S4142,Omar,Johnson,student3142@university.com,Female,21,Business,90.66,70.55,81.86,74.18,88.75,66.3,90.04,81.3765,B,10.9,Yes,No,Master's,Low,6,4.7,1,2,-1,1.8859525964823132,-0.5851957956760705
S4143,Ali,Brown,student3143@university.com,Male,20,Engineering,64.85,46.95,44.59,74.1,65.64,7.4,90.67,63.44,D,27.3,Yes,Yes,PhD,Low,5,7.5,3,3,-1,-1.538722252037428,-0.1008917655357998
S4144,John,Brown,student3144@university.com,Female,23,CS,60.69,68.23,75.11,54.41,55.66,28.700000000000003,57.57,61.4455,D,19.7,No,Yes,Master's,Medium,2,7.2,2,3,-1,-2.008932277272475,1.0854791688301693
S4145,Maria,Williams,student3145@university.com,Male,20,CS,83.34,50.94,89.26,90.12,76.57,42.5,58.07,70.67699999999999,C,5.3,No,Yes,High School,High,6,7.5,0,0,-1,-0.09636626569060423,-1.1641297979753238
S4146,Sara,Johnson,student3146@university.com,Male,24,Business,83.52,75.83,63.38,74.07,95.81,85.7,64.77,71.627,C,13.7,No,No,High School,Medium,8,5.7,0,0,-1,-0.03394052535476427,-0.8497375558320805
S4147,Ali,Smith,student3147@university.com,Male,18,Business,95.06,81.59,51.88,91.05,95.43,56.3,60.84,69.476,D,5.6,No,No,,Medium,6,8.6,2,0,-1,-0.4250976363565673,-1.0412685419817767
S4148,Omar,Jones,student3148@university.com,Female,21,Business,50.8,68.11,75.26,91.23,62.48,4.5,98.77,78.82,C,7.2,Yes,No,Master's,High,7,4.6,1,1,-1,1.5082227991680475,-0.7769825947247381
S4149,Ahmed,Jones,student3149@university.com,Female,24,Mathematics,92.65,45.86,89.58,65.86,85.98,80.19999999999999,68.15,72.20599999999999,C,9.5,No,Yes,High School,Medium,2,4.2,0,0,-1,0.12871763287406027,-1.139470966951805
S4150,Ali,Williams,student3150@university.com,Female,18,Business,76.05,68.12,42.93,50.22,51.51,5.5,88.07,60.3305,D,17.1,Yes,No,PhD,High,2,7.7,2,3,-1,-2.253615044345111,1.0891838258853928
S4151,Emma,Johnson,student3151@university.com,Female,19,Engineering,81.07,44.89,75.82,95.56,56.59,93.4,90.25,77.42649999999999,C,14.5,Yes,No,PhD,Medium,3,7.4,1,1,-1,1.1971355218929707,-1.315090520999507
S4152,Liam,Johnson,student3152@university.com,Female,23,CS,54.57,80.93,78.59,88.03,74.97,21.200000000000003,69.3,74.33850000000001,C,8.7,Yes,Yes,Master's,High,10,6.5,0,0,-1,0.5885046942686195,-0.41472623498477124
S4153,Ahmed,Brown,student3153@university.com,Male,18,CS,71.63,87.42,76.14,55.36,61.44,48.8,84.13,74.27499999999999,C,14.9,No,Yes,Master's,Medium,7,4.2,1,2,-1,0.43650169215209267,1.1164212636057762
S4154,Omar,Smith,student3154@university.com,Male,19,Mathematics,61.37,97.74,79.0,85.09,89.91,7.199999999999999,55.39,73.1425,C,12.6,No,Yes,,Low,8,4.6,0,0,-1,0.3090583543718618,0.40848889261991767
S4155,John,Davis,student3155@university.com,Female,20,CS,62.71,48.93,77.88,51.0,96.55,56.2,69.85,67.87950000000001,D,15.3,Yes,Yes,Master's,Low,4,5.0,0,2,-1,-0.7046058092043183,-1.186181550624733
S4156,Maria,Johnson,student3156@university.com,Female,18,CS,75.2,71.95,47.82,51.39,50.22,49.7,98.37,67.474,D,9.3,Yes,No,PhD,Medium,10,7.2,3,2,-1,-0.8746753544388249,0.26866166358378163
S4157,Omar,Davis,student3157@university.com,Female,18,Engineering,90.62,74.05,54.1,76.29,61.65,41.0,58.43,61.81999999999999,D,20.2,No,Yes,Master's,Medium,6,7.3,2,0,-1,-1.9565639915457835,0.9251846310620421
S4158,Liam,Jones,student3158@university.com,Male,22,CS,87.19,95.35,77.14,54.8,71.98,3.6,69.29,69.9725,D,6.1,No,Yes,High School,Low,9,7.4,2,1,-1,-0.40470295164563225,1.4654863257705635
S4159,John,Davis,student3159@university.com,Female,23,Engineering,79.55,77.64,41.06,98.22,78.15,87.89999999999999,89.53,75.713,C,14.7,Yes,Yes,High School,Low,7,8.0,3,2,-1,0.7985000297867189,-1.2424097290091412
S4160,Sara,Smith,student3160@university.com,Male,23,Mathematics,76.97,48.73,78.08,94.69,95.8,80.3,83.27,79.609,C,27.4,No,No,Master's,Low,4,4.1,1,1,-1,1.6268564636757126,-1.341285429416927
S4161,Ali,Smith,student3161@university.com,Male,24,Engineering,71.37,66.18,79.92,82.49,94.59,63.3,81.58,79.3785,C,15.5,Yes,No,Bachelor's,Medium,8,7.2,1,1,-1,1.5493851097142939,-1.1025541378915842
S4162,Emma,Davis,student3162@university.com,Female,20,Business,98.64,79.29,54.35,53.19,81.86,57.2,92.66,72.3035,C,16.0,Yes,Yes,Master's,Low,8,5.3,3,0,-1,0.02478545562451454,0.519111609301082
S4163,Ahmed,Williams,student3163@university.com,Male,22,Business,78.01,82.02,75.89,66.24,62.87,69.5,51.45,66.4085,D,6.7,Yes,Yes,,Medium,7,6.9,0,0,-1,-1.0702697548693165,0.2940262556427542
S4164,Ahmed,Johnson,student3164@university.com,Male,24,Mathematics,62.7,91.78,72.05,68.59,89.16,14.4,88.56,78.27199999999999,C,20.1,No,No,PhD,High,5,7.7,1,1,-1,1.2701834810938293,0.6637183912885901
S4165,Ali,Williams,student3165@university.com,Female,19,CS,61.5,50.83,55.64,74.04,60.13,93.3,94.13,71.5575,C,28.4,No,Yes,PhD,Medium,10,7.6,3,2,-1,-0.0027439722633519673,-0.6141271483827215
S4166,Emma,Davis,student3166@university.com,Male,24,Engineering,80.57,97.09,67.78,58.45,98.26,28.5,50.81,66.77,D,12.3,Yes,Yes,Master's,Medium,10,5.4,2,0,-1,-1.0268176028144949,0.7062337529447206
S4167,Ali,Johnson,student3167@university.com,Female,19,Business,76.14,43.55,94.58,78.88,50.29,65.6,77.95,73.7035,C,14.8,No,Yes,Bachelor's,Medium,6,5.8,0,1,-1,0.4610118712505217,-0.3399522941913676
S4168,Sara,Brown,student3168@university.com,Male,20,Engineering,50.38,99.03,65.6,71.79,78.49,60.7,67.43,73.136,C,19.7,Yes,Yes,PhD,Low,10,8.6,0,0,-1,0.2463005834375868,0.4295722143780708
S4169,Liam,Williams,student3169@university.com,Female,23,Business,91.5,91.47,77.79,97.36,54.42,63.7,52.54,72.161,C,7.3,No,Yes,Bachelor's,Medium,3,8.2,0,0,-1,0.07493329444237024,0.623449969212308
S4170,John,Williams,student3170@university.com,Female,19,Engineering,85.21,79.62,42.12,96.81,70.38,87.89999999999999,70.89,69.69449999999999,D,28.8,Yes,No,PhD,High,3,5.3,3,0,-1,-0.4159070922448773,0.1626159322846479
S4171,Omar,Davis,student3171@university.com,Male,20,CS,83.09,84.1,44.67,78.27,81.75,29.6,82.2,69.838,D,16.7,Yes,No,High School,Medium,4,6.9,3,2,-1,-0.3815231608821992,0.1648354076624433
S4172,Ahmed,Jones,student3172@university.com,Female,24,Mathematics,53.44,44.36,44.88,82.22,84.48,74.9,95.95,71.185,C,7.9,No,No,,High,2,4.5,3,2,-1,0.016806783025779645,-3.015528052344374
S4173,Sara,Davis,student3173@university.com,Male,19,CS,68.1,42.49,86.69,56.89,89.28,59.8,81.03,72.8065,C,13.4,Yes,No,PhD,Medium,6,7.3,0,1,-1,0.2761127823369248,-1.32352507590817
S4174,John,Williams,student3174@university.com,Male,21,Engineering,96.77,46.11,61.02,61.17,79.67,7.6,92.84,67.546,D,14.3,Yes,Yes,Master's,High,3,7.1,3,2,-1,-0.779359241420139,-0.22644503009765984
S4175,Sara,Johnson,student3175@university.com,Female,18,Business,93.13,45.24,53.66,95.04,62.57,41.4,56.08,59.608,F,13.6,Yes,No,High School,High,2,5.3,2,0,-1,-2.2758551182072493,-0.7802800511347769
S4176,Emma,Jones,student3176@university.com,Male,24,Business,64.28,72.84,84.84,84.96,94.46,83.80000000000001,60.53,76.675,C,22.3,No,No,Bachelor's,Low,9,6.1,0,0,-1,1.003356689288922,-0.6791796172099875
S4177,Ahmed,Davis,student3177@university.com,Female,23,Mathematics,57.85,52.93,50.2,59.47,90.56,31.5,98.51,69.594,D,13.6,Yes,No,,High,1,7.9,3,3,-1,-0.35028306430633055,-1.5078201504810755
S4178,Omar,Davis,student3178@university.com,Male,24,CS,72.45,91.61,54.79,78.51,58.0,48.2,94.37,75.7365,C,13.1,No,Yes,Bachelor's,Medium,4,5.3,3,2,-1,0.7550514586395048,0.4888552078614925
S4179,Ali,Williams,student3179@university.com,Male,21,CS,67.79,66.74,65.86,96.74,91.33,48.9,61.76,71.09299999999999,C,13.1,Yes,No,Bachelor's,High,9,7.8,0,0,-1,-0.0283601381246814,-1.3858500867708654
S4180,Ali,Williams,student3180@university.com,Female,20,CS,84.11,81.73,59.89,67.26,98.63,61.8,81.05,74.589,C,24.4,Yes,Yes,PhD,High,5,5.6,3,1,-1,0.5120413541297236,0.1736256836165131
S4181,John,Brown,student3181@university.com,Male,20,Business,98.32,79.17,75.12,59.29,81.86,88.4,68.13,72.59400000000001,C,12.7,No,Yes,High School,High,6,8.2,0,1,-1,0.09026525759941537,0.2664312466665082
S4182,Omar,Davis,student3182@university.com,Male,24,Mathematics,68.15,59.19,60.27,97.1,64.09,17.4,73.43,67.81899999999999,D,5.3,No,No,,Low,4,4.2,3,0,-1,-0.6381234985977329,-1.167781262919477
S4183,Liam,Williams,student3183@university.com,Male,21,Business,53.11,54.59,63.58,73.06,80.33,50.5,93.04,73.5125,C,14.1,Yes,No,High School,Medium,10,5.3,3,2,-1,0.43476165485791274,-1.5021709279173177
S4184,Maria,Smith,student3184@university.com,Male,24,CS,94.88,60.55,91.77,70.86,67.13,42.400000000000006,86.79,77.524,C,12.0,Yes,Yes,High School,High,6,4.9,1,0,-1,1.1460965228329834,0.2862082531708621
S4185,Emma,Jones,student3185@university.com,Male,18,Engineering,51.9,87.8,93.07,63.38,83.8,29.6,61.92,74.3805,C,27.7,Yes,No,PhD,Medium,7,8.5,0,0,-1,0.509436740504195,1.2859790649835539
S4186,John,Smith,student3186@university.com,Male,18,Business,97.64,75.18,89.66,94.58,77.24,92.0,65.8,79.943,C,16.9,Yes,No,Bachelor's,Medium,6,6.1,0,1,-1,1.6034147754142172,-0.0322223454432535
S4187,Maria,Jones,student3187@university.com,Male,22,Mathematics,83.23,55.21,91.89,92.28,96.47,0.8,64.49,74.13,C,10.9,No,Yes,High School,High,6,6.7,0,0,-1,0.5958905592787014,-0.8397009682040635
S4188,Sara,Davis,student3188@university.com,Male,19,CS,97.08,89.07,74.18,70.15,80.9,12.2,89.03,77.837,C,29.5,No,No,Bachelor's,Low,3,5.2,1,1,-1,1.1283018876086428,2.074802844309644
S4189,Emma,Brown,student3189@university.com,Female,22,Engineering,59.98,43.29,78.77,51.53,60.7,73.3,74.5,66.0005,D,11.2,No,No,High School,Low,8,4.6,2,2,-1,-1.0737111945239572,-0.8994155614126748
S4190,Sara,Williams,student3190@university.com,Male,18,Business,52.03,81.95,73.43,72.33,86.26,26.3,97.54,80.7025,B,24.1,Yes,Yes,,Medium,8,7.0,1,1,-1,1.7780643368567266,0.20371949476318865
S4191,Liam,Williams,student3191@university.com,Male,21,Engineering,74.41,66.35,87.14,59.04,65.04,72.30000000000001,90.83,77.9615,C,21.2,Yes,No,Master's,Low,4,5.4,1,1,-1,1.1925446513126943,0.517972839205886
S4192,Omar,Williams,student3192@university.com,Female,19,Engineering,72.53,83.88,73.06,57.14,63.62,83.2,60.56,68.108,D,16.6,Yes,No,Master's,Low,8,8.6,0,0,-1,-0.7756746999205435,0.7668944206708718
S4193,Ahmed,Davis,student3193@university.com,Female,21,Mathematics,66.57,95.65,46.66,69.65,69.59,25.5,89.3,71.48400000000001,C,15.1,Yes,No,Master's,High,9,6.4,3,2,-1,-0.08232230273608822,0.6533653558609765
S4194,Emma,Jones,student3194@university.com,Female,22,Business,97.88,85.0,88.57,54.95,50.6,19.2,75.3,71.745,C,26.8,No,No,PhD,Low,5,4.7,0,0,-1,-0.09552732968425304,3.1105057093297983
S4195,Maria,Williams,student3195@university.com,Male,20,Mathematics,91.13,66.52,85.64,97.87,98.46,14.5,62.69,75.4465,C,16.9,Yes,Yes,PhD,High,3,4.1,0,0,-1,0.8106882854839784,-0.3120187094588544
S4196,Liam,Smith,student3196@university.com,Female,21,CS,83.08,49.06,89.22,52.38,76.62,20.0,68.17,66.634,D,14.4,No,Yes,Bachelor's,Low,7,5.2,0,0,-1,-0.9626146542592844,0.228526915472485
S4197,Ahmed,Williams,student3197@university.com,Female,22,Engineering,58.14,88.38,51.43,70.07,88.67,26.7,98.61,76.41,C,13.9,Yes,No,PhD,High,4,5.6,3,2,-1,0.9212789967362126,-0.37946613713935745
S4198,Ali,Davis,student3198@university.com,Male,22,Mathematics,86.72,67.64,56.3,58.14,62.89,86.89999999999999,74.2,65.836,D,11.9,No,No,Master's,Medium,8,5.0,2,0,-1,-1.200372858543138,-0.10974419820096279
S4199,Maria,Brown,student3199@university.com,Male,22,Mathematics,86.35,44.52,57.75,84.44,87.33,77.0,85.98,72.1585,C,15.2,No,Yes,PhD,Medium,3,5.8,3,2,-1,0.15629434012300836,-1.8327783306385754
S4200,John,Smith,student3200@university.com,Female,20,CS,71.25,83.14,70.48,53.94,78.36,0.2,73.85,68.18299999999999,D,8.0,Yes,No,Master's,High,1,8.4,2,0,-1,-0.7037798882299734,0.6169391178155048
S4201,Ali,Williams,student3201@university.com,Female,20,Business,96.24,57.51,48.03,77.34,71.21,87.4,68.58,64.3,D,6.6,Yes,No,High School,Low,5,4.2,2,0,-1,-1.440649734426216,-1.2572569706212726
S4202,Liam,Williams,student3202@university.com,Male,24,Mathematics,58.35,42.93,63.12,88.66,98.53,7.9,89.82,72.7125,C,18.5,Yes,No,Master's,High,6,8.0,3,0,-1,0.35497253851465416,-1.8632856150366934
S4203,Ali,Johnson,student3203@university.com,Male,20,Engineering,63.37,94.17,50.93,97.5,74.69,65.5,92.42,79.953,C,16.4,No,No,Master's,Low,9,6.1,3,2,-1,1.619653886556047,-0.45640111910257103
S4204,John,Jones,student3204@university.com,Male,19,Engineering,53.16,68.99,55.89,84.93,82.87,15.1,53.59,62.1795,D,9.3,No,No,,Low,3,8.5,2,0,-1,-1.761446644282856,-1.0831645187375165
S4205,Emma,Smith,student3205@university.com,Male,20,Engineering,89.77,56.86,82.38,54.97,50.77,6.2,63.95,61.941500000000005,D,7.7,No,No,,Medium,6,7.3,2,0,-1,-1.899302289687531,0.9703923256484267
S4206,Ali,Johnson,student3206@university.com,Male,20,Engineering,81.09,82.98,91.29,54.43,65.07,76.0,75.39,76.35799999999999,C,8.6,Yes,Yes,,Medium,8,4.8,1,1,-1,0.8390900859020813,0.6445899895028769
S4207,Omar,Brown,student3207@university.com,Female,20,Mathematics,65.75,93.15,41.37,86.58,94.43,46.7,65.82,68.82600000000001,D,12.9,Yes,No,,Low,10,8.8,3,0,-1,-0.5543477511501426,-0.7402985038219938
S4208,Maria,Jones,student3208@university.com,Male,21,Engineering,58.19,40.02,73.95,60.77,87.95,59.900000000000006,89.18,72.15,C,16.3,Yes,Yes,Master's,High,4,4.8,3,2,-1,0.16799119019269126,-1.67659040962448
